,product_name,selling_price,actual_price,average_rating,rating_and_rivew,resolution,refresh_rate,hdmi_usb,speaker,warranty,exchange_offer
0,Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,"₹5,999","₹10,192",3.5,4 Ratings & 0 Reviews,HD Ready 1366*768 Pixels,60 Hz Refresh Rate,1 x HDMI | 1 x USB,20 WATT Speaker Output,1 Year Manufacturer Warranty,Bank Offer
1017,CORNEA 166.1 cm (75 inch) Ultra HD (4K) LED Smart Android TV,"₹1,18,999","₹1,99,999",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 3 x USB,30 W Speaker Output,1 Year Standard Manufacturer Warranty From Cornea,Bank Offer
1018,SAMSUNG Series 5 138 cm (55 inch) Full HD LED Smart TV,"₹1,18,900",0,4,15 Ratings & 2 Reviews,Full HD 1920 x 1080 Pixels,120 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product and 1 Year Additional Warranty on Panel from Samsung,"Upto ₹8,000 Off on Exchange"
1019,Vu 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹1,16,000",0,4.2,291 Ratings & 46 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Vu Domestic Warranty,"Upto ₹8,000 Off on Exchange"
1020,SAMSUNG 123 cm (49 inch) QLED Ultra HD (4K) Smart TV,"₹1,10,900",0,0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
1021,SONY 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,09,999","₹1,64,900",3.6,31 Ratings & 12 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
1022,SAMSUNG 9 163 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,09,990","₹1,45,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
1023,SAMSUNG 8 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,09,990","₹1,69,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
1024,TCL C825 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV (Graphite Grey) (2021 Model) | Mini LED ...,"₹1,09,900","₹2,39,990",5,9 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,50 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
1025,SONY X90J 138.8 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,05,900","₹1,55,990",3.7,3 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
1026,LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,04,999","₹1,69,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20W x 2 Speaker Output,1 Year Standard Manufacturer Warranty From LG,Bank Offer
1027,LG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,04,990",0,4.8,27 Ratings & 4 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module only,"Upto ₹11,000 Off on Exchange"
1028,Vu Masterpiece Glo 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV,"₹1,04,990","₹1,20,000",0,0,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,100 W Speaker Output,3 Years Warranty,Bank Offer
1029,SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,04,900",0,4.5,64 Ratings & 11 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1030,LG 139 cm (55 inch) Full HD LED Smart TV,"₹1,03,990",0,4.2,39 Ratings & 11 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹8,000 Off on Exchange"
1031,LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart TV,"₹1,00,500","₹1,89,990",3.3,6 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 rms Speaker Output,,Bank Offer
1032,SAMSUNG 8 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹1,49,990","₹2,57,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
1033,SAMSUNG 8 189 cm (75 inch) Ultra HD (4K) LED Smart TV,"₹1,49,990","₹2,54,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
1034,SAMSUNG Series 6 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,49,900",0,0,0,Ultra HD (4K) 3840 × 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
1035,TCL C825 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV (Graphite Grey) (2021 Model) | Mini LED ...,"₹1,47,880","₹2,99,990",5,9 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,Bank Offer
1036,SAMSUNG 123 cm (49 inch) Ultra HD (4K) Curved LED Smart TV,"₹1,46,900",0,4.5,55 Ratings & 20 Reviews,Ultra HD (4K) 3840x2160 Pixels,200 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Samsung India Domestic Warranty,"Upto ₹8,000 Off on Exchange"
1037,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,46,620","₹2,09,990",4.8,4 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1038,LG 139.7 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,46,300","₹2,69,990",4.1,7 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,60W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
1039,SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,45,900",0,4.8,24 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
1040,SAMSUNG 165 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,45,900",0,2.8,4 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,Bank Offer
1041,SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,44,990","₹2,11,900",4.5,163 Ratings & 32 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Warranty on Product and Additional 1 Year for Panel,Bank Offer
1042,LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,41,520","₹1,66,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1043,Mi Q1 189.34 cm (75 inch) QLED Ultra HD (4K) Smart Android TV,"₹1,39,999","₹1,99,999",4.4,"4,600 Ratings & 619 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product and Additional 1 Year for Panel,0
1044,LG UHD 190 cm (75 inch) Ultra HD (4K) LED Smart TV,"₹1,39,990","₹2,69,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),Bank Offer
1045,LG 139 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,34,999","₹2,49,990",4.6,86 Ratings & 10 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Comprehensive Warranty and Additional 2 Years Warranty on ALL PARTS of TV including Panel /Module .(Offer valid till 31 - July - 2022),"Upto ₹8,000 Off on Exchange"
1046,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,29,999","₹2,29,900",5,10 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1047,SAMSUNG Series 8 123 cm (49 inch) Ultra HD (4K) LED Smart TV,"₹1,29,900",0,4.4,17 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1048,SAMSUNG Series 6 123 cm (49 inch) Ultra HD (4K) LED Smart TV,"₹1,29,900",0,3.4,5 Ratings & 2 Reviews,Ultra HD (4K) 3840 × 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
1049,SAMSUNG Q70RAK 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,28,999","₹1,69,900",4.6,13 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1050,SAMSUNG 6 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹1,28,990","₹2,09,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
1051,LG 139.7 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,25,390","₹2,09,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 3 x USB,40W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
1052,LG 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,24,999","₹1,77,990",4.4,59 Ratings & 13 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹11,000 Off on Exchange"
1053,SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,24,999","₹1,84,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
1054,LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,24,900","₹2,34,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,20W x 2 Speaker Output,1 Year Standard Manufacturer Warranty From LG,Bank Offer
1055,SAMSUNG Series 7 163 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,22,299","₹2,09,900",4.7,10 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1056,SAMSUNG Q Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹1,79,999","₹3,74,900",5,2 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1057,SONY 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹1,79,999","₹2,24,900",4.9,7 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,800 Hz Refresh Rate,4 x HDMI | 3 x USB,60 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1058,SAMSUNG 123 cm (49 inch) Ultra HD (4K) LED Smart TV,"₹1,79,900",0,4.4,37 Ratings & 12 Reviews,Ultra HD (4K) 3840x2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Samsung Warranty,"Upto ₹8,000 Off on Exchange"
1059,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,74,999","₹2,09,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹8,000 Off on Exchange"
1060,SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,72,529","₹3,64,900",3.8,37 Ratings & 12 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,,4 x HDMI | 3 x USB,30 W Speaker Output,1 year sony Domestic Warranty,"Upto ₹8,000 Off on Exchange"
1061,LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,70,400","₹2,99,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40W x 2 Speaker Output,1 Year Standard Manufacturer Warranty From LG,Bank Offer
1062,SONY X80J 189 cm (75 inch) Ultra HD (4K) LED Smart TV,"₹1,69,768","₹2,99,900",4.7,259 Ratings & 60 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
1063,SAMSUNG Series 8 163 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,67,199","₹2,69,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1064,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,64,999","₹2,64,990",4.7,3 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1065,SONY Bravia A8F 138.8 cm (55 inch) OLED Ultra HD (4K) Smart Android TV,"₹1,64,999","₹3,29,900",4.7,18 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,50 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1066,LG OLED A1 Series 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹1,64,990","₹2,99,990",3.7,56 Ratings & 10 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 2 Years Warranty on ALL PARTS of TV including Panel /Module .(Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1067,LG 139 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,59,999","₹2,14,990",4.7,13 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,"Upto ₹8,000 Off on Exchange"
1068,SAMSUNG Series 7 163 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,59,500","₹2,34,900",4.6,5 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
1069,SAMSUNG Q Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,59,500","₹2,44,900",4.4,16 Ratings & 6 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
1070,SONY Bravia A8G 138.8 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,58,099","₹2,49,900",3.9,10 Ratings & 3 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1071,LG 139 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,56,999","₹2,14,990",4.6,29 Ratings & 7 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹11,000 Off on Exchange"
1072,SAMSUNG Series 7 123 cm (49 inch) Ultra HD (4K) LED Smart TV,"₹1,55,900",0,3.7,6 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Warranty on Product and 1 Year Additional Warranty on Panel from Samsung,"Upto ₹8,000 Off on Exchange"
1073,SAMSUNG Series 8 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹1,54,900",0,5,5 Ratings & 2 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
1074,SONY X90J 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,51,900","₹2,39,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
1075,SAMSUNG 139 cm (55 inch) QLED Ultra HD (4K) Smart TV,"₹1,50,000","₹1,99,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,60 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
1076,LG C9 138 cm (55 inch) OLED Ultra HD (4K) Smart TV,"₹1,49,999","₹2,29,990",4.6,13 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Comprehensive Warranty and Additional 2 Years Warranty on ALL PARTS of TV including Panel /Module .(Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1077,SONY 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹1,49,999","₹2,44,900",4.7,10 Ratings & 5 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,800 Hz Refresh Rate,4 x HDMI | 3 x USB,60 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1078,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,49,999","₹2,19,990",5,3 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹11,000 Off on Exchange"
1079,iFFALCON 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Harman Kardon Speakers and Netflix,"₹1,49,999","₹2,39,999",4.2,62 Ratings & 21 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,3 x HDMI | 2 x USB,iFFALCON 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Harman Kardon Speakers and Netflix,1 Year Domestic Warranty,"Upto ₹11,000 Off on Exchange"
1080,Vu Masterpiece 215 cm (85 inch) QLED Ultra HD (4K) Smart Android TV,"₹2,59,999","₹3,50,000",4.1,21 Ratings & 6 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 2 x USB,50 W Speaker Output,1 Year Vu Domestic Warranty,"Upto ₹11,600 Off on Exchange"
1081,SONY Bravia X8500F 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV,"₹2,59,999","₹4,99,900",3.7,3 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1082,SONY Bravia A8F 163.9 cm (65 inch) OLED Ultra HD (4K) Smart Android TV,"₹2,59,999","₹4,49,900",4.3,6 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,50 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
1083,SAMSUNG Q Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹2,58,999","₹4,19,900",3,2 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1084,LG 165.1 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹2,56,500","₹3,99,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,60W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
1085,LG 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹2,49,999","₹4,09,990",4.8,4 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹8,000 Off on Exchange"
1086,SAMSUNG 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹2,41,900",0,3.9,8 Ratings & 2 Reviews,Ultra HD (4K) 3840x2160 Pixels,,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Manufaturer Warranty,"Upto ₹11,000 Off on Exchange"
1087,SAMSUNG Series 7 189 cm (75 inch) Ultra HD (4K) LED Smart TV,"₹2,39,999","₹3,94,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1088,SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) Curved LED Smart TV,"₹2,29,900",0,0,0,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
1089,CORNEA 188.2 cm (86 inch) Ultra HD (4K) LED Smart Android TV,"₹2,28,999","₹2,99,999",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 3 x USB,30 W Speaker Output,1 Year Standard Manufacturer Warranty From Cornea,Bank Offer
1090,SAMSUNG Q70RAK 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹2,24,999","₹2,79,900",5,2 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1091,LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹2,17,000","₹2,54,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,4 x HDMI | 3 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
1092,LG 165.1 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹2,05,990","₹3,59,990",5,5 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
1093,SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹2,04,900",0,3,2 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Warranty on Product and 1 Year Additional Warranty on Panel,"Upto ₹8,000 Off on Exchange"
1094,LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV,"₹1,99,999","₹3,49,990",4.4,59 Ratings & 13 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,"Upto ₹11,000 Off on Exchange"
1095,SAMSUNG Q60RAK 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,"₹1,98,599","₹2,19,900",0,0,Ultra HD (4K) 3840 x 2160 Pixels,200 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
1096,LG CX 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹1,94,990","₹3,79,990",5,3 Ratings & 1 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,120 Hz Refresh Rate,4 x HDMI | 3 x USB,40 W Speaker Output,1 Year Comprehensive Warranty and Additional 2 Years Warranty on ALL PARTS of TV including Panel /Module .(Offer valid till 31 - July - 2022),Bank Offer
